2018-09-04 15:56:57
246, 16470, 17957, 170073, 184400, 37, 32, 354, 366, 216526, 1790
534, 15710, 18080, 163733, 174517, 44, 42, 351, 369, 200090, 1688
502, 20293, 17706, 198569, 199594, 34, 32, 372, 333, 192091, 1719
822, 15413, 20341, 186836, 177105, 43, 29, 382, 372, 189360, 1695
854, 20404, 20981, 160132, 181797, 32, 29, 428, 372, 194013, 1796
40, 19782, 20768, 210944, 159540, 34, 25, 349, 374, 192019, 1762
214, 13335, 14788, 195940, 176872, 31, 42, 383, 355, 200151, 1816
72, 16742, 23808, 178827, 171722, 40, 38, 336, 331, 201298, 1910
567, 18036, 17699, 199931, 188513, 42, 28, 385, 347, 174321, 1546
855, 23474, 19902, 178741, 167775, 31, 35, 353, 376, 198441, 1695
215, 20899, 18243, 184988, 178714, 34, 30, 340, 379, 180431, 1511
247, 17140, 12966, 184423, 191516, 24, 35, 348, 328, 218468, 2009
73, 18869, 23402, 163706, 179502, 40, 30, 339, 341, 185220, 1608
887, 22328, 18448, 206917, 173852, 51, 23, 332, 334, 217514, 1820
823, 12632, 17747, 183008, 166680, 35, 31, 364, 340, 187404, 1775
535, 17134, 17747, 170950, 168460, 30, 31, 374, 394, 208361, 1887
279, 15145, 20177, 169869, 188172, 40, 31, 376, 363, 213585, 1852
41, 25803, 13394, 190224, 194225, 41, 39, 357, 379, 224968, 1987
599, 18873, 14980, 171275, 171244, 38, 36, 372, 373, 209999, 1854
503, 15784, 17613, 191747, 184927, 25, 28, 379, 408, 211027, 1913
74, 15518, 18845, 193382, 204890, 43, 41, 377, 390, 215387, 1811
824, 19630, 23115, 163578, 195811, 32, 42, 364, 359, 201338, 1691
42, 16997, 13482, 157821, 168388, 50, 44, 345, 366, 196384, 1847
568, 25204, 16072, 185071, 186398, 42, 37, 398, 372, 195550, 1814
888, 14941, 14997, 174031, 172288, 29, 40, 366, 401, 199321, 1750
504, 18047, 17573, 193493, 191250, 30, 37, 376, 380, 196386, 1726
216, 15950, 20164, 183879, 173388, 37, 29, 355, 367, 187841, 1704
10, 16836, 15207, 197865, 177126, 48, 38, 361, 370, 203542, 1817
248, 20849, 15932, 178204, 174500, 48, 40, 384, 402, 198360, 1860
536, 17196, 14592, 191156, 192608, 35, 37, 366, 399, 212626, 1822
856, 19148, 24121, 184809, 196028, 29, 36, 318, 431, 198474, 1735
11, 19136, 17732, 165926, 188170, 22, 26, 376, 328, 181220, 1674
43, 18657, 22817, 187749, 185582, 34, 23, 352, 380, 195409, 1707
249, 20292, 10589, 175875, 153970, 47, 27, 367, 391, 199051, 1719
217, 14376, 14655, 201830, 177017, 36, 35, 338, 368, 210427, 1981
380, 21062, 9433, 189336, 186842, 39, 37, 360, 389, 180985, 1632
569, 14249, 18797, 202125, 181820, 34, 42, 366, 371, 212882, 2068
889, 20053, 17317, 168497, 183644, 40, 38, 397, 380, 198328, 1651
825, 22736, 18597, 177769, 172331, 27, 34, 380, 336, 217597, 1904
505, 14635, 19781, 187824, 167887, 37, 30, 334, 365, 222752, 1936
75, 15260, 16216, 179860, 180110, 40, 35, 358, 351, 202702, 1894
857, 18329, 22819, 195136, 186496, 44, 41, 358, 339, 219239, 1974
537, 17636, 18025, 211845, 185754, 30, 33, 387, 351, 196425, 1786
506, 13737, 18408, 193417, 203596, 29, 36, 341, 369, 198887, 1724
12, 17491, 15986, 181070, 174975, 36, 30, 357, 352, 207434, 2044
826, 18859, 18959, 189927, 187237, 29, 44, 348, 351, 207781, 1862
858, 21116, 22410, 178170, 190641, 46, 47, 368, 381, 200189, 1913
538, 18327, 18467, 188874, 213738, 43, 41, 368, 365, 204003, 1737
381, 15286, 18816, 167046, 198429, 38, 32, 391, 389, 200652, 1779
218, 14495, 16247, 181275, 174826, 47, 38, 382, 369, 190437, 1652
76, 18821, 24619, 187303, 174908, 29, 35, 348, 358, 209216, 1847
44, 22758, 23230, 188196, 175262, 36, 28, 384, 334, 215551, 1861
350, 13512, 13316, 174584, 153688, 34, 39, 362, 382, 205401, 2009
382, 20028, 16877, 176833, 173812, 33, 22, 368, 343, 190210, 1710
670, 20247, 18679, 186925, 167871, 42, 50, 375, 372, 191820, 1775
990, 22844, 16944, 193381, 172052, 34, 35, 376, 400, 209320, 1970
507, 16187, 15642, 194012, 194586, 33, 40, 345, 353, 202881, 1889
859, 15322, 16517, 167897, 166198, 34, 44, 372, 352, 183860, 1717
219, 14223, 18428, 168787, 186110, 49, 30, 366, 374, 192683, 1827
77, 19977, 23733, 200053, 183429, 47, 38, 358, 341, 190421, 1676
13, 20795, 20610, 191072, 191882, 40, 40, 362, 382, 188847, 1719
539, 16515, 16267, 185383, 159679, 40, 47, 374, 364, 224463, 1944
827, 17473, 25695, 190719, 199614, 41, 37, 373, 351, 188948, 1661
45, 17854, 17941, 213598, 163205, 36, 38, 393, 354, 207463, 1893
508, 22238, 19579, 181445, 187824, 50, 38, 370, 337, 193383, 1726
46, 24992, 14313, 205233, 162162, 45, 38, 368, 358, 197567, 1834
828, 16854, 22557, 162200, 184178, 31, 36, 353, 361, 197029, 1844
991, 22186, 14790, 190025, 182603, 31, 34, 352, 351, 203233, 1807
14, 20878, 21059, 187563, 189671, 32, 39, 392, 339, 220385, 1870
671, 15842, 13734, 172978, 206383, 33, 35, 361, 343, 217487, 1972
78, 20403, 16145, 178504, 176401, 36, 32, 393, 388, 186784, 1654
351, 14742, 20148, 188279, 173601, 36, 35, 366, 367, 186749, 1791
383, 19473, 18290, 185288, 198182, 48, 38, 376, 365, 186093, 1636
960, 18749, 22790, 171877, 171634, 45, 37, 363, 354, 216972, 1945
509, 21585, 15830, 184158, 167932, 41, 36, 384, 374, 211108, 2018
829, 22500, 14841, 188914, 187365, 25, 38, 363, 387, 196746, 1792
320, 19924, 16099, 193732, 185773, 35, 28, 373, 343, 205312, 1825
672, 16897, 23500, 176612, 190399, 33, 33, 368, 376, 193494, 1605
15, 17196, 19138, 173920, 202165, 34, 42, 344, 374, 201066, 1713
352, 20865, 16218, 185215, 187566, 33, 32, 380, 316, 192978, 1817
384, 12911, 20168, 188753, 169495, 33, 31, 377, 402, 199295, 1921
79, 15547, 24439, 165892, 189397, 26, 34, 384, 371, 213895, 1898
992, 17006, 18352, 175690, 164115, 31, 23, 362, 350, 215426, 1901
47, 21906, 21064, 158630, 173604, 38, 43, 359, 348, 182826, 1685
640, 21900, 15271, 176046, 157639, 40, 42, 415, 346, 198444, 1673
673, 17406, 15742, 169504, 194794, 37, 34, 376, 366, 195025, 1779
48, 18325, 30344, 183775, 203297, 31, 43, 373, 358, 200524, 1749
961, 20125, 13361, 190791, 169809, 34, 33, 343, 365, 221279, 1928
641, 18682, 22563, 179878, 173905, 50, 36, 357, 380, 209072, 1893
993, 15128, 21026, 179601, 197606, 32, 42, 375, 378, 185472, 1686
385, 20474, 20004, 192478, 179941, 32, 34, 342, 380, 226892, 1876
353, 21477, 15200, 174736, 170868, 33, 42, 387, 366, 211736, 1894
321, 20108, 11767, 159701, 187728, 33, 33, 354, 347, 197255, 1743
16, 13711, 20880, 200441, 190278, 27, 33, 328, 359, 198011, 1881
674, 15901, 21831, 185643, 175140, 35, 34, 391, 373, 188639, 1577
354, 10054, 21219, 197775, 190539, 32, 34, 396, 359, 195539, 1675
322, 17312, 19148, 177029, 170243, 34, 31, 348, 305, 214746, 1984
386, 20376, 20228, 182954, 204103, 31, 27, 331, 313, 208295, 1869
17, 19034, 17701, 173254, 174595, 31, 36, 345, 351, 185417, 1688
49, 16709, 20410, 179659, 178380, 38, 32, 361, 379, 206579, 1859
642, 13587, 18082, 183668, 197541, 39, 36, 352, 360, 216323, 1749
930, 16672, 17743, 170391, 167327, 40, 33, 350, 362, 188109, 1706
994, 21979, 25681, 173380, 175154, 30, 48, 369, 375, 193477, 1917
962, 17091, 15613, 192864, 183252, 37, 45, 356, 370, 193516, 1849
610, 18777, 18574, 184435, 180318, 36, 38, 385, 409, 199997, 1707
931, 16935, 16702, 185066, 170216, 42, 29, 343, 367, 187354, 1762
675, 20799, 17118, 184009, 168685, 28, 39, 402, 348, 204068, 1846
18, 20494, 18379, 171787, 197535, 33, 31, 356, 371, 188625, 1675
611, 23329, 13911, 180850, 196036, 34, 34, 377, 353, 191987, 1834
387, 18697, 27947, 185652, 182224, 32, 40, 355, 335, 200478, 1757
355, 15549, 15096, 185332, 178702, 33, 47, 374, 376, 223316, 2007
643, 11465, 17919, 188011, 180813, 47, 43, 377, 338, 182255, 1568
963, 19639, 15282, 182883, 192957, 41, 35, 378, 391, 175008, 1835
995, 17311, 13431, 200816, 170952, 27, 28, 375, 378, 204855, 1794
323, 22654, 18096, 192174, 193666, 24, 30, 329, 356, 205964, 1888
676, 17480, 17987, 180521, 185179, 35, 29, 322, 351, 205680, 1876
388, 20258, 16880, 195107, 185106, 31, 43, 387, 381, 197530, 1757
324, 16738, 18196, 187924, 176834, 35, 35, 405, 362, 199683, 1762
644, 16356, 14007, 180471, 180560, 32, 34, 374, 381, 215675, 2041
612, 13678, 15856, 173323, 172517, 30, 35, 355, 352, 183461, 1771
996, 15207, 20282, 181401, 182790, 35, 34, 322, 359, 187440, 1638
900, 23540, 17693, 187046, 176176, 27, 36, 364, 363, 195680, 1844
356, 15047, 17289, 178133, 182359, 39, 28, 294, 352, 192036, 1783
932, 16567, 16203, 174393, 177377, 30, 40, 354, 320, 193520, 1663
19, 16326, 21079, 166638, 186391, 43, 40, 380, 370, 209158, 1940
964, 13649, 17437, 178985, 191862, 41, 34, 396, 387, 226191, 1902
613, 21473, 16795, 181417, 201563, 40, 39, 372, 373, 188105, 1653
933, 19281, 20499, 173219, 188648, 35, 42, 356, 371, 195501, 1845
357, 15531, 14850, 203156, 179992, 40, 36, 406, 327, 201375, 1886
389, 21896, 17160, 174457, 171393, 43, 44, 351, 388, 216796, 2032
677, 11928, 17950, 180707, 178475, 26, 29, 363, 342, 201935, 1927
645, 18553, 24754, 181631, 188419, 28, 36, 355, 339, 205878, 1832
901, 22677, 13930, 183639, 188916, 38, 31, 346, 329, 197645, 1756
965, 20462, 18856, 200327, 178765, 34, 36, 357, 356, 197276, 1786
325, 12868, 21854, 172317, 172837, 28, 42, 365, 396, 227101, 2030
997, 22056, 22248, 173520, 193865, 24, 29, 342, 341, 192041, 1840
998, 18258, 16351, 186574, 202755, 39, 33, 368, 364, 191090, 1683
614, 23252, 20765, 192078, 179345, 32, 37, 364, 380, 197528, 1900
966, 18728, 12826, 187355, 173181, 42, 29, 333, 355, 199169, 1720
326, 11859, 16074, 179403, 160683, 31, 34, 346, 391, 214647, 1936
646, 19600, 16864, 186720, 183593, 49, 43, 346, 363, 202364, 1695
678, 18039, 12458, 200591, 201250, 28, 36, 383, 419, 196801, 1780
902, 21293, 19209, 182915, 176830, 31, 28, 397, 331, 218635, 1899
934, 15322, 19323, 178230, 193777, 46, 38, 364, 382, 224200, 1851
358, 14667, 22258, 190200, 169657, 37, 42, 356, 367, 194301, 1763
327, 13642, 17653, 191625, 165782, 46, 29, 340, 329, 207661, 1834
935, 17996, 17638, 201651, 169819, 42, 36, 350, 406, 215494, 1800
647, 19543, 26146, 174385, 144740, 43, 24, 366, 322, 193936, 1713
999, 21376, 13053, 174221, 179737, 39, 44, 375, 360, 193327, 1773
615, 13419, 17233, 160474, 171826, 36, 46, 404, 368, 213853, 1741
679, 15728, 16516, 181680, 197922, 38, 37, 432, 384, 197612, 1870
170, 11696, 17427, 172735, 160713, 35, 30, 337, 364, 199841, 1853
359, 27828, 14478, 170493, 192023, 42, 42, 344, 399, 201863, 1844
967, 13667, 14009, 176295, 178080, 36, 33, 363, 319, 198709, 1733
903, 20090, 21761, 170761, 196358, 47, 37, 359, 359, 182715, 1589
490, 19757, 17758, 180570, 168433, 41, 38, 386, 358, 190277, 1669
936, 19373, 16788, 174431, 168414, 37, 32, 339, 338, 195162, 1904
616, 20132, 13826, 171218, 189305, 37, 41, 367, 363, 214599, 1996
648, 15303, 12476, 197952, 181197, 37, 38, 349, 391, 206059, 1925
968, 17013, 21748, 190696, 191414, 50, 37, 391, 365, 204591, 1747
491, 25258, 16386, 165588, 168444, 35, 42, 371, 378, 207638, 2055
171, 17559, 19483, 165983, 198669, 32, 38, 315, 330, 188644, 1732
328, 22208, 16510, 177092, 180349, 30, 31, 396, 362, 189323, 1653
904, 14030, 12307, 183932, 192559, 36, 45, 374, 368, 203794, 1737
172, 16120, 19086, 183288, 180955, 36, 41, 379, 337, 190028, 1795
649, 18485, 17789, 195730, 168754, 43, 50, 380, 372, 209089, 1898
969, 18646, 25451, 169608, 161636, 33, 33, 342, 365, 208851, 1892
329, 20752, 16013, 209580, 179127, 39, 47, 383, 348, 206338, 1922
492, 15829, 18191, 187563, 185662, 25, 22, 350, 346, 202111, 1827
460, 21356, 23443, 171292, 185090, 33, 32, 358, 337, 183835, 1856
617, 24803, 12953, 175461, 174305, 40, 33, 342, 370, 189006, 1659
937, 15139, 19635, 192956, 177153, 44, 27, 386, 364, 199101, 1776
140, 15845, 17020, 185098, 186092, 19, 38, 365, 356, 201110, 1858
905, 17276, 15784, 170552, 176618, 34, 33, 364, 357, 214624, 1939
780, 19607, 17236, 172418, 173720, 34, 27, 360, 366, 184809, 1644
141, 13230, 15497, 184566, 152931, 35, 30, 341, 350, 203857, 1868
493, 12912, 19435, 176704, 185466, 39, 44, 372, 337, 186579, 1785
781, 15359, 16449, 190941, 169360, 30, 32, 372, 358, 216768, 1836
906, 15567, 16576, 176041, 176980, 40, 37, 353, 331, 217374, 1908
173, 14230, 24658, 190819, 198802, 42, 50, 388, 379, 201466, 1830
461, 15154, 16530, 196391, 187897, 32, 37, 365, 361, 197058, 1753
618, 13951, 12536, 172569, 181044, 27, 33, 357, 365, 185385, 1682
938, 24852, 23950, 194345, 190691, 35, 30, 345, 371, 192409, 1771
907, 21661, 17505, 182855, 188832, 53, 37, 346, 322, 209013, 1772
462, 15918, 17298, 180695, 195061, 34, 30, 339, 328, 187248, 1736
174, 18874, 19844, 184131, 200410, 51, 44, 387, 335, 210744, 1983
110, 18841, 19524, 168217, 171339, 32, 39, 374, 364, 187166, 1782
939, 14773, 22820, 168932, 184877, 51, 27, 364, 371, 200957, 1722
619, 17937, 18328, 160251, 187078, 49, 45, 372, 358, 195055, 1670
750, 23767, 21586, 186724, 180279, 47, 32, 378, 385, 186448, 1676
782, 17002, 16215, 184498, 171374, 41, 27, 378, 349, 202223, 1706
430, 12667, 19676, 202824, 180306, 41, 30, 403, 349, 204269, 1822
142, 23801, 25355, 202333, 175645, 39, 34, 369, 361, 186292, 1657
494, 15135, 19945, 183707, 179733, 45, 41, 373, 365, 203781, 1973
751, 25643, 17197, 201910, 182448, 30, 29, 369, 349, 217731, 1888
431, 16085, 12505, 186589, 181102, 32, 47, 352, 374, 196962, 1908
908, 23536, 19983, 172608, 166243, 38, 35, 390, 360, 194181, 1752
783, 11661, 20328, 190603, 173076, 38, 40, 338, 379, 192594, 1706
175, 18371, 16752, 177200, 168272, 37, 32, 339, 363, 199633, 1873
111, 19624, 19492, 191685, 178163, 29, 37, 360, 345, 219739, 1956
495, 18119, 10548, 178789, 180793, 37, 37, 376, 352, 201318, 1725
463, 25750, 22434, 183848, 199077, 36, 32, 385, 385, 206497, 1704
143, 14332, 16393, 186799, 179036, 37, 36, 382, 346, 184833, 1761
112, 19999, 15400, 185455, 186319, 35, 28, 363, 324, 200664, 1719
496, 20001, 19413, 162736, 177256, 33, 32, 336, 398, 184725, 1723
784, 14942, 17322, 163471, 193291, 44, 31, 385, 347, 215646, 1906
464, 23269, 17204, 190125, 208524, 44, 40, 376, 361, 198691, 1754
400, 14988, 21076, 187831, 186894, 40, 35, 398, 360, 171964, 1572
909, 15605, 16476, 181226, 190058, 43, 44, 359, 348, 200912, 1704
752, 15963, 18709, 174511, 205255, 34, 29, 363, 364, 197809, 1868
144, 12016, 14668, 176502, 188033, 44, 41, 418, 373, 206435, 1813
720, 20168, 14106, 167390, 166653, 43, 33, 347, 362, 184767, 1702
176, 13300, 14625, 163441, 185159, 34, 44, 331, 365, 188024, 1667
432, 17429, 15968, 176424, 185511, 45, 29, 383, 347, 198840, 1699
401, 19015, 18511, 192382, 174309, 29, 40, 338, 368, 212377, 1979
433, 19417, 20951, 179929, 193158, 36, 40, 366, 352, 193288, 1696
145, 17345, 11058, 197867, 180197, 42, 28, 349, 372, 202270, 1816
721, 28013, 16118, 200492, 191219, 38, 31, 367, 387, 204272, 1750
177, 18543, 19521, 175997, 181454, 41, 34, 342, 340, 195634, 1744
785, 18312, 16114, 182794, 169295, 29, 43, 337, 369, 204306, 1900
113, 15076, 12860, 185048, 194206, 33, 35, 390, 402, 200494, 1909
465, 17715, 24525, 177406, 157096, 33, 27, 357, 405, 192564, 1790
497, 17894, 20388, 190577, 171196, 30, 29, 359, 362, 191561, 1657
753, 15973, 26799, 188873, 171324, 25, 31, 363, 360, 207539, 1766
754, 20075, 27509, 171212, 172081, 27, 31, 378, 371, 232899, 2106
786, 11830, 21265, 185650, 177891, 43, 41, 334, 382, 181089, 1537
434, 20743, 14037, 187986, 202514, 37, 28, 396, 372, 207786, 1965
178, 10193, 16612, 199708, 188681, 34, 38, 345, 360, 201802, 1762
466, 18331, 17651, 202755, 176252, 42, 33, 344, 340, 216338, 1834
498, 10557, 14169, 188854, 186300, 45, 29, 375, 354, 215251, 1815
402, 16014, 17476, 173414, 174840, 37, 31, 347, 365, 198746, 1790
146, 24170, 14288, 204778, 195632, 38, 41, 353, 349, 188325, 1844
114, 17296, 18296, 188608, 194758, 35, 39, 395, 379, 203128, 1799
722, 18882, 21675, 174005, 174955, 34, 38, 341, 347, 187474, 1773
467, 10928, 11381, 171406, 164100, 36, 33, 379, 311, 204414, 1893
499, 14705, 20232, 180650, 187077, 36, 34, 373, 399, 223989, 1911
403, 19440, 21169, 188690, 193677, 39, 27, 395, 393, 175824, 1558
755, 13892, 16442, 169513, 176701, 26, 34, 365, 365, 206246, 1885
179, 15327, 18969, 170099, 175579, 34, 44, 396, 376, 210009, 1955
723, 19621, 17600, 199453, 185483, 34, 35, 339, 360, 189281, 1801
147, 21169, 19084, 178254, 158844, 30, 37, 349, 364, 201922, 1755
115, 19157, 19122, 179431, 161085, 40, 36, 333, 338, 216952, 1881
435, 22423, 20336, 190728, 156763, 36, 47, 345, 400, 215557, 1973
787, 17106, 18551, 175590, 208530, 26, 34, 384, 339, 195849, 1742
788, 25216, 25247, 197711, 189300, 41, 30, 354, 382, 195569, 1714
724, 24708, 17882, 167883, 187889, 27, 40, 385, 390, 192629, 1734
756, 19503, 18433, 181482, 179496, 33, 29, 346, 347, 208196, 1723
148, 20331, 14170, 180862, 191417, 40, 33, 345, 366, 189166, 1587
468, 16181, 20054, 175588, 189684, 36, 42, 339, 377, 179267, 1651
116, 19308, 13201, 175165, 179662, 36, 32, 362, 379, 236423, 1967
404, 22537, 23404, 186314, 179360, 41, 43, 377, 395, 228697, 2038
436, 19744, 23072, 167179, 187132, 37, 47, 359, 355, 203798, 1859
437, 26055, 22443, 188778, 185020, 43, 35, 354, 357, 203783, 1891
469, 15434, 19110, 195911, 183749, 31, 51, 371, 368, 213028, 1901
117, 20386, 17375, 171840, 178366, 30, 46, 358, 340, 200927, 1785
405, 14519, 14107, 185467, 171848, 37, 27, 349, 400, 196840, 1891
725, 17128, 19365, 198152, 163650, 43, 44, 397, 391, 214200, 1811
789, 11622, 18941, 182854, 179005, 41, 37, 370, 384, 200795, 1777
757, 17073, 16428, 186139, 196267, 38, 38, 325, 340, 193731, 1849
280, 16767, 12366, 188076, 169491, 36, 26, 350, 376, 220743, 1931
149, 18636, 26227, 196668, 183541, 27, 33, 360, 355, 190536, 1731
406, 19753, 16564, 191381, 173689, 32, 32, 358, 338, 181292, 1806
438, 15262, 16751, 196443, 183657, 42, 40, 372, 358, 206332, 1927
758, 9067, 16366, 176306, 209273, 40, 39, 356, 361, 198559, 1738
726, 16299, 23938, 188183, 174455, 39, 42, 343, 352, 204301, 1840
0, 18759, 20649, 187544, 177580, 37, 41, 379, 348, 203977, 1919
281, 14642, 18581, 187267, 202682, 31, 38, 358, 349, 205539, 1725
118, 21166, 19835, 179155, 164585, 30, 38, 356, 361, 187378, 1707
890, 15542, 21109, 204556, 155610, 39, 34, 352, 358, 213889, 1863
407, 22412, 21190, 197400, 202078, 36, 35, 376, 342, 189001, 1777
1, 16546, 19872, 193514, 164852, 31, 44, 354, 379, 190524, 1687
759, 16979, 23469, 189739, 176979, 41, 43, 372, 362, 221072, 1849
570, 15602, 17628, 181784, 187136, 41, 33, 326, 338, 217363, 1886
119, 18230, 15431, 179281, 176788, 28, 41, 367, 386, 205036, 1790
439, 16432, 16594, 159114, 180919, 35, 35, 380, 373, 200120, 1795
727, 17493, 20571, 171912, 194174, 38, 36, 350, 353, 197691, 1726
250, 20387, 19927, 187494, 168850, 26, 29, 332, 392, 211597, 1835
282, 17586, 20706, 183565, 181068, 37, 29, 365, 332, 214596, 1837
891, 23824, 17768, 168752, 195053, 30, 39, 359, 408, 214166, 1937
571, 18274, 21832, 166850, 176826, 33, 32, 315, 358, 202710, 1943
283, 20203, 24817, 194780, 187936, 41, 35, 416, 341, 208105, 1840
2, 21072, 19884, 180837, 183746, 26, 36, 356, 341, 216652, 1864
408, 26039, 23956, 210544, 203420, 40, 35, 405, 341, 190956, 1796
728, 17823, 17988, 187560, 182128, 34, 33, 387, 400, 195899, 1835
251, 17809, 15130, 172822, 166556, 38, 43, 325, 387, 190070, 1812
252, 19041, 23924, 177773, 186841, 35, 38, 371, 330, 185375, 1580
220, 15780, 14712, 190857, 175157, 39, 43, 353, 376, 194605, 1564
892, 16935, 17372, 170310, 161894, 38, 43, 361, 353, 192115, 1787
572, 14560, 16158, 202606, 198005, 37, 38, 351, 342, 210292, 1914
540, 20460, 18485, 188528, 180506, 37, 37, 381, 355, 192444, 1681
729, 21129, 12836, 174847, 188311, 46, 40, 366, 339, 187919, 1821
409, 24319, 21795, 177223, 183529, 43, 35, 382, 392, 194066, 1755
860, 18997, 18128, 174848, 184070, 48, 39, 348, 378, 195996, 1818
284, 16528, 21768, 191310, 186562, 37, 31, 373, 375, 194876, 1685
3, 21220, 17405, 173592, 189245, 38, 37, 375, 368, 199355, 1773
221, 18406, 17238, 190701, 181832, 33, 38, 338, 378, 202857, 1760
4, 18107, 11922, 197155, 173017, 41, 38, 364, 349, 209550, 1838
285, 13682, 21829, 184930, 171076, 40, 39, 335, 338, 210952, 1903
253, 22160, 16004, 192573, 193014, 34, 31, 356, 372, 182293, 1651
893, 15099, 15987, 197393, 196125, 31, 43, 362, 371, 200847, 1779
541, 13727, 18503, 193074, 198354, 32, 44, 361, 361, 190483, 1777
861, 16880, 20660, 181188, 186764, 37, 31, 340, 373, 204554, 1904
573, 18067, 19162, 184329, 193666, 40, 37, 363, 347, 196381, 1634
254, 18663, 21149, 193901, 193127, 46, 52, 393, 409, 206164, 1805
894, 16416, 22519, 179509, 172221, 44, 32, 357, 415, 195540, 1837
5, 18793, 20178, 165551, 187607, 34, 39, 380, 349, 202062, 1777
542, 15078, 13261, 167521, 206965, 41, 40, 380, 341, 206984, 1933
862, 26477, 15423, 199169, 174652, 31, 39, 348, 322, 186528, 1689
286, 20161, 17368, 191939, 163285, 37, 35, 331, 362, 191263, 1725
510, 20500, 15308, 174242, 200983, 35, 30, 344, 347, 185293, 1738
830, 13378, 18821, 182852, 183617, 32, 39, 363, 341, 189439, 1598
80, 16163, 19587, 180994, 183072, 34, 32, 387, 385, 208992, 2029
574, 13322, 18840, 181274, 171820, 32, 45, 381, 352, 203194, 1734
222, 15980, 20276, 191137, 197032, 27, 28, 370, 337, 206387, 1857
287, 12981, 20628, 193009, 187028, 40, 32, 399, 371, 215738, 1913
223, 14183, 15964, 173322, 181512, 43, 25, 373, 393, 202384, 1933
255, 18424, 20377, 170568, 198807, 35, 30, 375, 378, 205124, 1844
831, 14521, 17190, 183134, 189487, 37, 40, 362, 358, 205714, 1901
863, 20686, 19631, 164412, 193811, 40, 28, 395, 367, 200391, 1857
81, 14537, 17920, 178619, 191579, 33, 34, 346, 365, 195124, 1745
6, 18592, 19122, 168719, 166750, 36, 27, 352, 348, 193108, 1693
895, 21566, 12211, 173045, 179508, 28, 39, 347, 382, 226330, 2015
575, 19752, 16172, 173358, 186382, 47, 32, 365, 354, 190945, 1714
511, 16452, 14831, 172452, 194626, 29, 39, 336, 385, 230163, 1982
543, 15269, 20027, 183331, 194889, 41, 33, 380, 367, 207307, 1869
800, 16345, 19218, 191680, 181534, 26, 43, 399, 397, 192287, 1750
832, 20988, 18716, 178923, 189892, 38, 39, 347, 368, 171794, 1674
7, 18678, 19817, 172538, 183785, 37, 43, 377, 332, 225646, 2080
896, 22227, 29725, 178827, 194309, 33, 40, 352, 346, 190871, 1731
544, 18671, 20689, 164044, 179417, 25, 37, 349, 393, 212520, 1896
864, 20191, 19575, 166810, 208037, 33, 21, 377, 363, 195635, 1937
288, 18319, 15622, 171489, 185662, 32, 34, 338, 384, 206882, 1806
50, 20463, 20407, 189904, 191136, 36, 29, 388, 363, 202134, 1965
224, 16172, 15179, 167038, 172228, 43, 42, 389, 359, 201448, 1821
256, 18185, 17195, 155267, 190455, 37, 36, 331, 383, 201640, 1750
512, 9308, 19593, 180795, 185781, 43, 30, 364, 343, 212961, 1905
576, 22716, 18247, 186166, 178228, 29, 35, 349, 354, 187564, 1834
82, 19876, 15767, 188213, 158188, 45, 33, 329, 385, 204063, 1947
545, 17198, 17322, 202612, 179349, 38, 32, 349, 412, 187071, 1644
801, 19102, 15255, 173625, 188262, 34, 32, 323, 351, 173657, 1645
513, 18139, 17583, 184455, 189279, 31, 35, 384, 377, 193945, 1753
577, 12670, 16784, 190473, 152193, 43, 30, 402, 369, 215522, 1824
51, 18975, 24510, 180934, 194885, 40, 21, 349, 349, 200822, 1828
257, 15988, 16536, 180690, 169114, 27, 30, 354, 317, 205682, 1912
83, 18125, 17392, 174081, 190249, 38, 38, 395, 401, 192280, 1807
8, 23822, 19656, 192577, 200706, 35, 47, 354, 367, 203759, 1791
225, 21682, 13772, 187572, 171589, 37, 37, 379, 345, 202851, 1830
289, 15794, 14395, 186331, 201618, 40, 35, 363, 387, 198108, 1736
833, 18162, 13897, 188980, 179856, 36, 33, 367, 358, 187947, 1763
897, 14656, 18892, 173787, 198680, 39, 34, 327, 361, 214842, 1886
865, 14720, 17836, 192780, 175267, 32, 36, 343, 359, 203340, 1739
226, 17577, 23369, 190598, 187267, 31, 32, 350, 361, 198259, 1790
866, 19462, 12670, 162606, 187431, 37, 35, 333, 327, 188953, 1711
20, 17240, 15163, 187130, 164451, 36, 36, 368, 352, 179108, 1653
578, 20248, 24072, 202520, 189862, 34, 29, 378, 356, 195893, 1732
52, 23156, 17775, 191226, 195122, 23, 26, 361, 350, 210092, 1879
802, 19394, 21847, 201475, 220376, 37, 38, 354, 356, 190606, 1783
898, 20738, 15104, 180355, 188720, 42, 33, 382, 353, 182808, 1620
834, 18465, 16750, 186488, 199137, 39, 38, 333, 386, 228862, 2105
84, 16268, 10026, 164364, 194120, 29, 35, 339, 345, 201643, 1703
9, 13096, 20949, 173528, 189502, 30, 42, 389, 361, 178546, 1669
514, 21751, 17838, 161408, 210032, 46, 32, 381, 394, 199826, 1903
546, 18543, 23155, 180072, 183703, 41, 39, 321, 355, 206714, 1756
258, 19851, 21806, 184499, 183603, 36, 30, 331, 342, 190806, 1728
515, 22763, 17760, 197718, 175188, 41, 36, 351, 369, 202390, 1892
390, 24292, 25438, 173982, 162422, 35, 44, 351, 350, 191445, 1863
227, 16244, 18183, 186230, 174778, 36, 34, 365, 315, 191250, 1617
579, 15860, 16570, 178620, 172843, 47, 45, 391, 350, 201792, 1835
